891006283	20181205	201812	2018	2018.9178											CHN	CHINESE	CHN								1	016	016	01	1	-2.0	1	1	1	-5.23560209424084	0								4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	20191205120000	https://www.economist.com/asia/2019/11/28/laos-still-winks-at-tiger-farms
891006284	20181205	201812	2018	2018.9178											CHN	CHINESE	CHN								1	112	112	11	3	-2.0	1	1	1	-5.23560209424084	0								4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	1	United States	US	US		39.828175	-98.5795	US	20191205120000	https://www.economist.com/asia/2019/11/28/laos-still-winks-at-tiger-farms
891006285	20181205	201812	2018	2018.9178	AUT	AUSTRIA	AUT								ESP	SPAIN	ESP								1	036	036	03	1	4.0	10	1	10	3.0690537084399	1	Austria	AU	AU		47.333333	13.333333	AU	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	20191205120000	https://www.heraldsun.com.au/travel/holiday-ideas/tasmania-makes-national-geographics-most-exciting-destinations-to-visit-in-2020/news-story/8608482894b2f7ba28ad8e77bb7db3fb?nk=c38022eaa3e32247ad7254cd236414a1-1575546481
891006286	20181205	201812	2018	2018.9178	AUT	AUSTRIA	AUT								ESP	SPAIN	ESP								1	043	043	04	1	2.8	10	1	10	3.0690537084399	1	Austria	AU	AU		47.333333	13.333333	AU	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	1	Austria	AU	AU		47.333333	13.333333	AU	20191205120000	https://www.heraldsun.com.au/travel/holiday-ideas/tasmania-makes-national-geographics-most-exciting-destinations-to-visit-in-2020/news-story/8608482894b2f7ba28ad8e77bb7db3fb?nk=c38022eaa3e32247ad7254cd236414a1-1575546481
891006287	20181205	201812	2018	2018.9178	CHN	CHINA	CHN																		1	016	016	01	1	-2.0	3	1	3	-5.23560209424084	4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	0								4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	20191205120000	https://www.economist.com/asia/2019/11/28/laos-still-winks-at-tiger-farms
891006288	20181205	201812	2018	2018.9178	CHN	CHINA	CHN																		1	016	016	01	1	-2.0	1	1	1	-5.23560209424084	1	Laos	LA	LA		18	105	LA	0								1	United States	US	US		39.828175	-98.5795	US	20191205120000	https://www.economist.com/asia/2019/11/28/laos-still-winks-at-tiger-farms
891006289	20181205	201812	2018	2018.9178	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-5.23560209424084	4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	1	United States	US	US		39.828175	-98.5795	US	20191205120000	https://www.economist.com/asia/2019/11/28/laos-still-winks-at-tiger-farms
891006290	20181205	201812	2018	2018.9178	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-5.23560209424084	4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205120000	https://www.economist.com/asia/2019/11/28/laos-still-winks-at-tiger-farms
891006291	20181205	201812	2018	2018.9178	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-5.23560209424084	1	Laos	LA	LA		18	105	LA	4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	4	Zhao Wei, Yunnan, China	CH	CH29	13308	24.3177	102.498	10280153	20191205120000	https://www.economist.com/asia/2019/11/28/laos-still-winks-at-tiger-farms
891006292	20181205	201812	2018	2018.9178	COP	POLICE						COP			UAF	TERRORIST						UAF			1	173	173	17	4	-5.0	90	9	90	-10.516768466727	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205120000	https://www.bicesteradvertiser.net/news/national/18081829.number-terror-arrests-drops-20-year/
