891122404	20091207	200912	2009	2009.9233	RUS	RUSSIAN	RUS								USAMED	ASSOCIATED PRESS	USA					MED			1	112	112	11	3	-2.0	4	1	4	-6.60377358490566	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205221500	https://www.newscenter1.tv/2-russians-charged-in-multimillion-dollar-malware-scheme/
891122405	20181205	201812	2018	2018.9178											CAN	NOVA SCOTIA	CAN								1	046	046	04	1	7.0	10	1	10	0.45045045045045	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205221500	https://globalnews.ca/news/6260548/alberta-vaping-legislation/
891122406	20181205	201812	2018	2018.9178	CHN	CHINESE	CHN								CHNBUS	CHINA	CHN					BUS			1	071	071	07	2	7.4	2	1	2	-0.274725274725276	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205221500	https://news.crunchbase.com/news/vc-dollars-for-china-take-a-dip-in-2019/
891122407	20181205	201812	2018	2018.9178	CHNBUS	CHINESE	CHN					BUS													1	071	071	07	2	7.4	3	1	3	-0.274725274725276	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20191205221500	https://news.crunchbase.com/news/vc-dollars-for-china-take-a-dip-in-2019/
891122408	20181205	201812	2018	2018.9178	GOV	GOVERNMENT						GOV			OPP	PRISONER						OPP			1	140	140	14	3	-6.5	10	1	10	-12.2549019607844	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	20191205221500	https://www.worldpoliticsreview.com/trend-lines/28391/in-nicaragua-protest-finds-new-life-in-catholic-churches
891122409	20181205	201812	2018	2018.9178	MNCUSAMED	GOOGLE	USA					MNC	MED		USA	CALIFORNIA	USA								1	030	030	03	1	4.0	10	1	10	2.21238938053097	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205221500	https://www.marketingdive.com/news/google-will-adopt-iab-tech-labs-standards-for-california-privacy-law/568497/
891122410	20181205	201812	2018	2018.9178	NGO	NON GOVERNMENTAL ORGANIZATION						NGO			MEX	MEXICO	MEX								1	190	190	19	4	-10.0	4	1	4	-7.85498489425982	4	Aguascalientes, Aguascalientes, Mexico	MX	MX01	20887	21.8833	-102.3	-1649885	4	Aguascalientes, Aguascalientes, Mexico	MX	MX01	20887	21.8833	-102.3	-1649885	4	Aguascalientes, Aguascalientes, Mexico	MX	MX01	20887	21.8833	-102.3	-1649885	20191205221500	https://mexiconewsdaily.com/news/just-1-in-10-homicides-were-solved-in-2018/
891122411	20181205	201812	2018	2018.9178	NGO	NON GOVERNMENTAL ORGANIZATION						NGO			MEX	MEXICO	MEX								1	190	190	19	4	-10.0	6	1	6	-7.85498489425982	4	Quintana Roo, YucatáMX, Mexico	MX	MX31	21335	20.8667	-88.6333	-1690731	4	Quintana Roo, YucatáMX, Mexico	MX	MX31	21335	20.8667	-88.6333	-1690731	4	Quintana Roo, YucatáMX, Mexico	MX	MX31	21335	20.8667	-88.6333	-1690731	20191205221500	https://mexiconewsdaily.com/news/just-1-in-10-homicides-were-solved-in-2018/
891122412	20181205	201812	2018	2018.9178	OPP	PRISONER						OPP			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	10	1	10	-12.2549019607844	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	20191205221500	https://www.worldpoliticsreview.com/trend-lines/28391/in-nicaragua-protest-finds-new-life-in-catholic-churches
891122413	20181205	201812	2018	2018.9178	OPP	PRISONER						OPP			GOV	GOVERNMENT						GOV			1	0841	084	08	2	7.0	10	1	10	-12.2549019607844	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	20191205221500	https://www.worldpoliticsreview.com/trend-lines/28391/in-nicaragua-protest-finds-new-life-in-catholic-churches
891122414	20181205	201812	2018	2018.9178	OPP	PRISONER						OPP			GOV	GOVERNMENT						GOV			1	175	175	17	4	-9.0	10	1	10	-12.2549019607844	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	20191205221500	https://www.worldpoliticsreview.com/trend-lines/28391/in-nicaragua-protest-finds-new-life-in-catholic-churches
891122415	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	4	1	4	2.73972602739726	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205221500	https://www.timesenterprise.com/news/state_news/kemp-a-great-time-to-do-business-in-georgia/article_08c7e823-4bee-5ec5-b7d7-7d8df47ccac9.html
891122416	20181205	201812	2018	2018.9178	USA	NEW YORK	USA								USAMED	UNITED STATES	USA					MED			1	017	017	01	1	0.0	2	1	2	2.22222222222222	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205221500	https://www.vulture.com/2019/12/man-duct-tapes-banana-to-wall-makes-usd240-000.html
891122417	20181205	201812	2018	2018.9178	USAMED	NEW YORK	USA					MED			MED	MAGAZINE						MED			1	017	017	01	1	0.0	3	1	3	2.22222222222222	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20191205221500	https://www.vulture.com/2019/12/man-duct-tapes-banana-to-wall-makes-usd240-000.html
891122418	20191105	201911	2019	2019.8356	IRN	IRAN	IRN																		0	141	141	14	3	-6.5	5	1	5	-5.00000000000001	4	Mahshahr, Khuzestan, Iran	IR	IR15	40895	30.5588	49.1981	-3055128	0								4	Mahshahr, Khuzestan, Iran	IR	IR15	40895	30.5588	49.1981	-3055128	20191205221500	https://nationalinterest.org/feature/why-trump-doubling-down-threat-war-against-iran-102562
891122419	20191105	201911	2019	2019.8356	LAB	EMPLOYEE						LAB			USA	CHICAGO	USA								1	043	043	04	1	2.8	8	1	8	0.21929824561404	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205221500	https://www.chicagobusiness.com/finance-banking/investortools-expands-plans-move-suburban-office
891122420	20191105	201911	2019	2019.8356	USA	CHICAGO	USA								LAB	EMPLOYEE						LAB			1	042	042	04	1	1.9	6	1	6	0.21929824561404	3	Naperville, Illinois, United States	US	USIL	IL043	41.7859	-88.1473	421954	3	Naperville, Illinois, United States	US	USIL	IL043	41.7859	-88.1473	421954	3	Naperville, Illinois, United States	US	USIL	IL043	41.7859	-88.1473	421954	20191205221500	https://www.chicagobusiness.com/finance-banking/investortools-expands-plans-move-suburban-office
